"Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch022", "économie_domestique", "ingrédient", "fruit", "cerises", "cerises"
"ch022", "économie_domestique", "produit", "fruit", "cerises", "cerises"
"ch022", "économie_domestique", "produit", "fruit", "cerises communes", "cerises communes"
"ch022", "économie_domestique", "produit", "fruit", "cerises sauvages", "cerises sauvages"
"ch022", "économie_domestique", "mets", "", "charclottes", "charlottes"
"ch022", "économie_domestique", "produit", "boisson", "cidre", "cidre"
"ch022", "économie_domestique", "mets", "", "confiture", "confiture"
"ch022", "économie_domestique", "mets", "", "confitures", "confitures"
"ch022", "économie_domestique", "mets", "", "conserves de cerises", "conserves de cerises"
"ch022", "économie_domestique", "mets", "", "cotignac", "cotignac"
"ch022", "économie_domestique", "mets", "", "pommes cuites au four", "cuites au four"
"ch022", "économie_domestique", "produit", "fruit", "fruit", "fruit"
"ch022", "économie_domestique", "produit", "fruit", "fruitier", "fruitier"
"ch022", "économie_domestique", "ingrédient", "fruit", "fruits", "fruits"
"ch022", "économie_domestique", "ingrédient", "fruit", "fruits", "fruits"
"ch022", "économie_domestique", "produit", "fruit", "fruits", "fruits"
"ch022", "économie_domestique", "produit", "fruit", "fruits", "fruits"
"ch022", "économie_domestique", "produit", "fruit", "fruits", "fruits"
"ch022", "économie_domestique", "produit", "fruit", "fruits gâtés", "fruits gâtés"
"ch022", "économie_domestique", "mets", "", "gelées", "gelées"
"ch022", "économie_domestique", "produit", "boisson", "kirsch", "kirsch"
"ch022", "économie_domestique", "produit", "boisson", "liqueur forte", "liqueur forte"
"ch022", "économie_domestique", "produit", "boisson", "liqueurs", "liqueurs"
"ch022", "économie_domestique", "mets", "", "marmelade", "marmelade"
"ch022", "économie_domestique", "mets", "", "mets", "mets"
"ch022", "économie_domestique", "mets", "", "mets", "mets"
"ch022", "économie_domestique", "ingrédient", "fruit", "fruits", "noyaux"
"ch022", "économie_domestique", "ustensile", "", "planches", "planches"
"ch022", "économie_domestique", "ustensile", "", "planches", "planches"
"ch022", "économie_domestique", "ingrédient", "fruit", "poires", "poires"
"ch022", "économie_domestique", "ingrédient", "fruit", "poires", "poires"
"ch022", "économie_domestique", "produit", "fruit", "poires", "poires"
"ch022", "économie_domestique", "ingrédient", "fruit", "pommes", "pommes"
"ch022", "économie_domestique", "ingrédient", "fruit", "pommes", "pommes"
"ch022", "économie_domestique", "produit", "fruit", "pommes", "pommes"
"ch022", "économie_domestique", "ingrédient", "fruit", "fruits", "queue"
"ch022", "économie_domestique", "produit", "fruit", "fruit", "queue"
"ch022", "économie_domestique", "produit", "fruit", "raisins", "raisins"
"ch022", "économie_domestique", "ustensile", "", "sacs", "sacs"
"ch022", "économie_domestique", "ingrédient", "éparco", "sirop", "sirop"
"ch022", "économie_domestique", "ustensile", "", "spatule de bois", "spatule de bois"
"ch022", "économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"ch022", "économie_domestique", "mets", "", "tartes", "tartes"
"ch022", "économie_domestique", "ingrédient", "éparco", "vin doux", "vin doux"
"ch022", "civilité", "ustensile", "", "assiette", "assiette"
"ch022", "civilité", "produit", "fruit", "cerises", "cerises"
"ch022", "civilité", "produit", "fruit", "cerises", "cerises"
"ch022", "civilité", "ustensile", "", "couteau", "couteau"
"ch022", "civilité", "produit", "fruit", "noyaux", "noyaux"
"ch022", "civilité", "produit", "fruit", "poires", "poires"
"ch022", "civilité", "produit", "fruit", "poires", "poires"
"ch022", "civilité", "produit", "fruit", "pommes", "pommes"
"ch022", "civilité", "produit", "fruit", "pommes", "pommes"
"ch022", "civilité", "produit", "fruit", "pépins de pommes ou poires", "pépins"
"ch022", "civilité", "ustensile", "", "table", "table"
"ch022", "civilité", "ustensile", "", "table", "table"
"ch022", "civilité", "produit", "fruit", "tranche de pommes ou poires", "tranche"
"ch022", "hygiène", "", "", "", "'estomac"
"ch022", "hygiène", "produit", "fruit", "fruits", "fruits"
"ch022", "hygiène", "produit", "fruit", "fruits", "fruits"
"ch022", "hygiène", "produit", "fruit", "fruits encore verts", "fruits encore verts"
"ch022", "hygiène", "produit", "fruit", "fruits à demi mûrs", "fruits à demi mûrs"
"ch022", "hygiène", "", "", "", "intestins""Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch025", "économie_domestique", "ingrédient", "éparco", "huile", "'huile"
"ch025", "économie_domestique", "mets", "", "omelette", "OMELETTE"
"ch025", "économie_domestique", "mets", "", "salade aux œufs", "SALADE AUX ŒUFS"
"ch025", "économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"ch025", "économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"ch025", "économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"ch025", "économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"ch025", "économie_domestique", "produit", "animal", "œuf", "blanc"
"ch025", "économie_domestique", "ingrédient", "animal", "œuf", "blancs"
"ch025", "économie_domestique", "ingrédient", "animal", "œuf", "blancs"
"ch025", "économie_domestique", "ustensile", "", "braise", "braise"
"ch025", "économie_domestique", "ustensile", "", "casserole", "casserole"
"ch025", "économie_domestique", "ustensile", "", "cendre", "cendre"
"ch025", "économie_domestique", "ustensile", "", "charbon ardent", "charbons ardents"
"ch025", "économie_domestique", "ingrédient", "minéral", "chaux", "chaux en poudre"
"ch025", "économie_domestique", "produit", "animal", "cire", "cire"
"ch025", "économie_domestique", "produit", "animal", "œuf", "coque"
"ch025", "économie_domestique", "produit", "animal", "œuf", "coquille"
"ch025", "économie_domestique", "produit", "animal", "corps gras", "corps gras"
"ch025", "économie_domestique", "ustensile", "", "couvercle", "couvercle"
"ch025", "économie_domestique", "ustensile", "", "un plat de cuivre", "de cuivre"
"ch025", "économie_domestique", "ustensile", "", "un plat de porcelaine", "de porcelaine"
"ch025", "économie_domestique", "ustensile", "", "eau", "eau"
"ch025", "économie_domestique", "ingrédient", "minéral", "chaux", "eau de chaux "
"ch025", "économie_domestique", "mets", "", "œuf en omelette", "en omelette"
