"Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch031", "géographie", "", "", "", "thé"
"ch031", "complexe", "", "", "", "céréale"
"ch031", "complexe", "", "", "", "céréale"
"ch031", "complexe", "", "", "", "farine"
"ch031", "complexe", "", "", "", "grain"
"ch031", "complexe", "", "", "", "nourriture"
"ch031", "complexe", "mets", "", "nourriture", "nourriture"
"ch031", "complexe", "", "", "", "plante"
"ch031", "complexe", "", "", "", "plante"
"ch031", "complexe", "", "", "", "riz"
"ch031", "complexe", "", "", "", "riz"
"ch031", "complexe", "", "", "", "riz"
"ch031", "complexe", "", "", "", "riz"
"ch031", "économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"ch031", "économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"ch031", "économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"ch031", "économie_domestique", "mets", "", "bouillon", "bouillon"
"ch031", "économie_domestique", "mets", "", "canard", "canards"
"ch031", "économie_domestique", "ustensile", "", "casserole", "casserole"
"ch031", "économie_domestique", "ingrédient", "éparco", "citron", "citron"
"ch031", "économie_domestique", "ingrédient", "", "eau", "eau"
"ch031", "économie_domestique", "ingrédient", "", "eau", "eau"
"ch031", "économie_domestique", "ingrédient", "", "eau", "eau"
"ch031", "économie_domestique", "ingrédient", "éparco", "fleur d'oranger", "fleur d'oranger"
"ch031", "économie_domestique", "ustensile", "", "four", "four"
"ch031", "économie_domestique", "produit", "féculent", "riz", "grain"
"ch031", "économie_domestique", "mets", "", "gâteau au riz", "gâteau au riz"
"ch031", "économie_domestique", "mets", "", "gâteau de riz", "gâteau de riz"
"ch031", "économie_domestique", "ingrédient", "laitier", ";aot", "lait"
"ch031", "économie_domestique", "ingrédient", "laitier", "lait", "lait"
"ch031", "économie_domestique", "ingrédient", "laitier", "lait", "lait"
"ch031", "économie_domestique", "ingrédient", "", "liquide", "liquide"
"ch031", "économie_domestique", "mets", "", "mets", "mets"
"ch031", "économie_domestique", "ustensile", "", "moule", "moule"
"ch031", "économie_domestique", "ingrédient", "éparco", "oignon", "oignon"
"ch031", "économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"ch031", "économie_domestique", "mets", "", "potage", "potages"
"ch031", "économie_domestique", "mets", "", "poule", "poules"
"ch031", "économie_domestique", "mets", "", "préparation", "préparation"
"ch031", "économie_domestique", "ingrédient", "féculent", "riz", "riz"
"ch031", "économie_domestique", "ingrédient", "féculent", "riz", "riz"
"ch031", "économie_domestique", "ingrédient", "féculent", "riz", "riz"
"ch031", "économie_domestique", "ingrédient", "féculent", "riz", "riz"
"ch031", "économie_domestique", "produit", "féculent", "riz", "riz"
"ch031", "économie_domestique", "produit", "féculent", "riz", "riz"
"ch031", "économie_domestique", "produit", "féculent", "riz", "riz"
"ch031", "économie_domestique", "produit", "féculent", "riz", "riz"
"ch031", "économie_domestique", "ingrédient", "éparco", "se;", "sel"
"ch031", "économie_domestique", "ingrédient", "éparco", "sel", "sel"
"ch031", "économie_domestique", "ingrédient", "éparco", "sucre en poudre", "sucre en poudre"
"ch031", "économie_domestique", "ingrédient", "éparco", "sucre râpé", "sucre râpé"
"ch031", "économie_domestique", "ingrédient", "éparco", "vanille", "vanille"
"ch031", "économie_domestique", "mets", "", "volaille", "volailles"
"ch031", "économie_domestique", "ingrédient", "éparco", "zeste de citron", "zeste de citron râpé"
"ch031", "économie_domestique", "ingrédient", "animal", "œuf", "œufs entiers""Chapter", "Section", "Type", "Subtype", "Key", "Object""Chapter", "Section", "Type", "Subtype", "Key", "Object""Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch034", "récit", "produit", "végétal", "betterave", "betteraves""Chapter", "Section", "Type", "Subtype", "Key", "Object""Chapter", "Section", "Type", "Subtype", "Key", "Object""Chapter", "Section", "Type", "Subtype", "Key", "Object""Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch038", "récit", "produit", "végétal", "blé", "blé"
"ch038", "récit", "mets", "", "nourriture", "nourriture"
"ch038", "récit", "mets", "", "pain", "pain""Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch039", "sciences_naturelles", "produit", "", "mouton", "mouton"
"ch039", "sciences_naturelles", "produit", "", "veau", "veau""Chapter", "Section", "Type", "Subtype", "Key", "Object""Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch041", "récit", "produit", "végétal", "camomille", "Camomille"
"ch041", "récit", "produit", "végétal", "chiendent", "Chiendent"
"ch041", "récit", "produit", "végétal", "coquilicot", "Coquelicots"
"ch041", "récit", "produit", "boisson", "alcool", "alcool"
"ch041", "récit", "produit", "végétal", "betterave", "betterave"
"ch041", "récit", "produit", "végétal", "betterave", "betteraves"
"ch041", "récit", "produit", "végétal", "betterave", "betteraves"
"ch041", "récit", "produit", "végétal", "camomille", "camomille"
"ch041", "récit", "produit", "végétal", "camomille", "camomille"
"ch041", "récit", "produit", "végétal", "chiendent", "chiendent"
"ch041", "récit", "produit", "végétal", "chiendent", "chiendent"
"ch041", "récit", "mets", "", "infusion", "infusion"
"ch041", "récit", "mets", "", "infusion", "infusions"
"ch041", "récit", "produit", "animal", "lapin", "lapin"
"ch041", "récit", "produit", "animal", "lapin", "lapins"
"ch041", "récit", "produit", "animal", "lapin", "lapins"
"ch041", "récit", "produit", "animal", "lapin", "lapins"
"ch041", "récit", "produit", "animal", "lièvre", "lièvre"
"ch041", "récit", "mets", "", "pain bis", "pain bis"
"ch041", "récit", "mets", "", "pain blanc", "pain blanc"
"ch041", "récit", "ingrédient", "végétal", "coquelicot", "pétales de coquelicots"
"ch041", "récit", "produit", "éparco", "sucre", "sucre"
"ch041", "récit", "mets", "", "tisane", "tisane"
"ch041", "récit", "mets", "", "tisane", "tisanes"
"ch041", "questionnaire", "produit", "végétal", "betterave", "betteraves"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "Canada"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "POMME DE TERRE"
"ch041", "sciences_naturelles", "mets", "", "aliment", "aliment"
"ch041", "sciences_naturelles", "produit", "végétal", "camomille", "camomille"
"ch041", "sciences_naturelles", "produit", "végétal", "chiendent", "chiendent"
"ch041", "sciences_naturelles", "produit", "féculent", "fécule", "fécule"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "jaune longue de Hollande"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "pomme de terre"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "pomme de terre"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "pomme de terre"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "pomme de terre"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "pomme de terre"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "pomme de terre"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "pomme de terre"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "pomme de terre Champien>"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "pomme de terre Chardin"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "pomme de terre saucisse"
"ch041", "économie_domestique", "mets", "", "tisane", "La tisane"
"ch041", "économie_domestique", "mets", "", "boisson", "boisson"
"ch041", "économie_domestique", "ingrédient", "végétal", "camomille", "camomille"
"ch041", "économie_domestique", "ingrédient", "végétal", "camomille", "camomille"
"ch041", "économie_domestique", "ingrédient", "végétal", "camomille", "camomille"
"ch041", "économie_domestique", "mets", "", "infusion de feuilles ronces", "celle de objectName type=""ingrédient"" subtype=""végétal"" key=""feuille de ronce"">feuilles de ronces"
"ch041", "économie_domestique", "mets", "", "infusion de tilleul", "celle de tilleul"
"ch041", "économie_domestique", "ingrédient", "végétal", "chiendent", "chiendent"
"ch041", "économie_domestique", "ingrédient", "végétal", "chiendent", "chiendent"
"ch041", "économie_domestique", "ingrédient", "minéral", "eau", "eau"
"ch041", "économie_domestique", "mets", "", "infusion", "infusion"
"ch041", "économie_domestique", "mets", "", "infusion de camomille", "infusion de camomille"
"ch041", "économie_domestique", "mets", "", "infusion de camomille", "infusion de camomille"
"ch041", "économie_domestique", "mets", "", "infusion de camomille", "infusion de camomille"
"ch041", "économie_domestique", "mets", "", "infusion", "infusions"
"ch041", "économie_domestique", "ingrédient", "végétal", "orge", "orge"
"ch041", "économie_domestique", "ingrédient", "végétal", "plante", "plantes"
"ch041", "économie_domestique", "ingrédient", "végétal", "ronce", "ronces"
"ch041", "économie_domestique", "ingrédient", "végétal", "réglisse", "réglisse"
"ch041", "économie_domestique", "ingrédient", "végétal", "sureau", "sureau"
"ch041", "économie_domestique", "ingrédient", "végétal", "tilleul", "tilleul"
"ch041", "économie_domestique", "ingrédient", "végétal", "tilleul", "tilleul"
"ch041", "économie_domestique", "mets", "", "tisane", "tisane"
"ch041", "économie_domestique", "mets", "", "tisane au chiendent", "tisane au chiendent"
"ch041", "économie_domestique", "mets", "", "tisane", "tisanes"
"ch041", "économie_domestique", "ingrédient", "végétal", "violette", "violette""Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch042", "récit", "produit", "légume", "chou de Bruxelles", "Chou de Bruxelles"
"ch042", "récit", "produit", "légume", "plante potagère", "Plante potagère"
"ch042", "récit", "produit", "légume", "betterave", "betteraves"
"ch042", "récit", "produit", "légume", "betterave", "betteraves"
"ch042", "récit", "produit", "légume", "betterave", "betteraves"
"ch042", "récit", "produit", "légume", "betterave", "betteraves"
"ch042", "récit", "produit", "légume", "betterave", "betteraves"
"ch042", "récit", "produit", "légume", "betterave", "betteraves"
"ch042", "récit", "produit", "légume", "chou", "chou"
"ch042", "récit", "produit", "légume", "chou de Bruxelles", "chou de Bruxelles"
"ch042", "récit", "produit", "légume", "chou de Bruxelles", "choux"
"ch042", "récit", "produit", "légume", "chou de Bruxelles", "choux de Bruxelles"
"ch042", "récit", "produit", "", "culture", "cultures"
"ch042", "récit", "produit", "légume", "légume", "légume"
"ch042", "récit", "produit", "végétal", "", "plants"
"ch042", "questionnaire", "produit", "légume", "chou de Bruxelles", "chou de Bruxelles"
"ch042", "composition", "", "", "", "LAPIN"
"ch042", "composition", "", "", "", "lapin"
"ch042", "composition", "", "", "", "lapin de garenne"
"ch042", "composition", "", "", "", "lapins"
"ch042", "sciences_naturelles", "", "", "", "BETTERAVE"
"ch042", "sciences_naturelles", "produit", "légume", "betterave", "betterave"
"ch042", "sciences_naturelles", "produit", "légume", "betterave", "betterave"
"ch042", "sciences_naturelles", "produit", "légume", "betterave fourragère", "betterave fourragère"
"ch042", "sciences_naturelles", "produit", "légume", "betterave potagère", "betterave potagère"
"ch042", "sciences_naturelles", "produit", "légume", "betterave à sucre", "betterave à sucre"
"ch042", "sciences_naturelles", "produit", "légume", "betterave", "betteraves"
"ch042", "sciences_naturelles", "", "", "", "nourriture"
"ch042", "sciences_naturelles", "", "", "", "plante"
"ch042", "sciences_naturelles", "mets", "", "salade", "salade"
"ch042", "économie_domestique", "mets", "", "pommes de terre à la vapeur", "A LA VAPEUR"
"ch042", "économie_domestique", "mets", "", "pommes de terreà l'étuvée ", "POMMES DE TERRE A L’ÉTUVÉE"
"ch042", "économie_domestique", "mets", "", "pommes de terre frites", "POMMES DE TERRE FRITES"
"ch042", "économie_domestique", "mets", "", "purée de pommes de terre", "PURÉE DE POMMES DE TERRE"
"ch042", "économie_domestique", "mets", "", "ragoût de mouton aux pommes de terre", "RAGOÛT DE MOUTON AUX POMMES DE TERRE"
"ch042", "économie_domestique", "ustensile", "", "beurre", "beurre"
"ch042", "économie_domestique", "ingrédient", "laitier", "beurre", "beurre frais"
"ch042", "économie_domestique", "ingrédient", "éparco", "beurre", "beurre frais"
"ch042", "économie_domestique", "ingrédient", "éparco", "persil", "bouquet de persil"
"ch042", "économie_domestique", "ustensile", "", "casserole", "casserole"
"ch042", "économie_domestique", "ustensile", "", "casserole", "casserole"
"ch042", "économie_domestique", "ustensile", "", "casserole", "casserole"
"ch042", "économie_domestique", "ingrédient", "carné", "collet de mouton", "collet de mouton"
"ch042", "économie_domestique", "ustensile", "", "corbeille", "corbeille"
"ch042", "économie_domestique", "ustensile", "", "couvercle", "couvercle"
"ch042", "économie_domestique", "ustensile", "", "cylindre", "cylindre"
"ch042", "économie_domestique", "ingrédient", "", "eau", "eau"
"ch042", "économie_domestique", "ingrédient", "féculent", "farine", "farine"
"ch042", "économie_domestique", "ustensile", "", "feu", "feu modéré"
"ch042", "économie_domestique", "ustensile", "", "friture", "friture"
"ch042", "économie_domestique", "ustensile", "", "friture", "friture"
"ch042", "économie_domestique", "ingrédient", "animal", "graisse", "graisse"
"ch042", "économie_domestique", "ustensile", "", "graisse", "graisse"
"ch042", "économie_domestique", "ustensile", "", "huile", "huile"
"ch042", "économie_domestique", "ingrédient", "laitier", "lait", "lait"
"ch042", "économie_domestique", "ustensile", "", "lit de cendre", "lit de cendres"
"ch042", "économie_domestique", "ustensile", "", "marmite", "marmite"
"ch042", "économie_domestique", "ingrédient", "carné", "collet de mouton", "morceaux"
"ch042", "économie_domestique", "ingrédient", "légume", "oignon", "oignons moyens"
"ch042", "économie_domestique", "ustensile", "", "passoire", "passoire"
"ch042", "économie_domestique", "ustensile", "", "plat", "plat"
"ch042", "économie_domestique", "mets", "", "pommes de terre à l'étuvée", "plat de pommes de terre à l'étuvée"
"ch042", "économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"ch042", "économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"ch042", "économie_domestique", "ingrédient", "légume", "pomme de terre", "pommes de terre"
"ch042", "économie_domestique", "ingrédient", "légume", "pomme de terre", "pommes de terre"
"ch042", "économie_domestique", "ingrédient", "légume", "pomme de terre", "pommes de terre"
"ch042", "économie_domestique", "mets", "", "pommes de terre à l'étuvée", "pommes de terre"
"ch042", "économie_domestique", "ingrédient", "légume", "pomme de terre", "pommes de terre "
"ch042", "économie_domestique", "mets", "", "pommes de terre frites", "pommes de terre frites"
"ch042", "économie_domestique", "mets", "", "pommes de terre frites", "pommes de terre frites"
"ch042", "économie_domestique", "mets", "", "purée de pommes de terre", "purée de pommes de terre"
"ch042", "économie_domestique", "mets", "", "ragoût de mouton aux pommes de terre", "ragoût de mouton aux pommes de terre"
"ch042", "économie_domestique", "ingrédient", "éparco", "sel", "sel"
"ch042", "économie_domestique", "ingrédient", "éparco", "sel", "sel"
"ch042", "économie_domestique", "ingrédient", "éparco", "sel", "sel"
"ch042", "économie_domestique", "ingrédient", "éparco", "sel", "sel fin"
"ch042", "économie_domestique", "ustensile", "", "vase", "vase"
"ch042", "calcul", "ustensile", "", "charbon", "charbon"
"ch042", "calcul", "ingrédient", "animal", "graisse", "graisse"
"ch042", "calcul", "ingrédient", "carné", "mouton", "mouton"
"ch042", "calcul", "ingrédient", "légume", "pomme de terre", "pommes de terre"
"ch042", "calcul", "mets", "", "", "ragoût de mouton aux pommes de terre>ragoût de mouton aux pommes de terre""Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch043", "morale", "ustensile", "", "couvert", "couvert"
"ch043", "morale", "mets", "", "cuisine", "cuisine"
"ch043", "morale", "ustensile", "", "vaisselle", "vaisselle""Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch044", "morale", "produit", "", "liqueur", "liqueurs"
"ch044", "morale", "mets", "", "pain", "pain""Chapter", "Section", "Type", "Subtype", "Key", "Object""Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch046", "récit", "mets", "", "fin morceau", "Fins morceaux"
"ch046", "récit", "mets", "", "mets", "Mets"
"ch046", "récit", "produit", "végétal", "chou", "choux"
"ch046", "récit", "mets", "", "fin morceau", "fins morceaux"
"ch046", "récit", "produit", "féculent", "fécule", "fécule"
"ch046", "récit", "produit", "laitier", "lait", "lait"
"ch046", "récit", "mets", "", "nourriture", "nourriture"
"ch046", "récit", "produit", "végétal", "pois sec", "pois secs"
"ch046", "récit", "produit", "végétal", "pomme de terre", "pomme de terre"
"ch046", "récit", "produit", "végétal", "pomme de terre", "pomme de terre"
"ch046", "récit", "produit", "végétal", "pomme de terre", "pommes de terre"
"ch046", "récit", "mets", "", "pot-au-feu", "pot-au-feu"
"ch046", "récit", "mets", "", "pâtisserie", "pâtisserie"
"ch046", "récit", "produit", "animal", "viande", "viande""Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch047", "récit", "produit", "végétal", "chou", "Chou Milan"
"ch047", "récit", "produit", "végétal", "chou", "Chou cabus"
"ch047", "récit", "produit", "végétal", "betterave", "betteraves"
"ch047", "récit", "produit", "féculent", "blé", "blé"
"ch047", "récit", "", "", "chou de bruxelles", "bruxelles"
"ch047", "récit", "", "", "chou", "cabus"
"ch047", "récit", "", "", " chou", "choux"
"ch047", "récit", "produit", "légume", "chou", "choux"
"ch047", "récit", "produit", "végétal", "chou", "choux"
"ch047", "récit", "produit", "végétal", "chou de Bruxelles", "choux de Bruxelles"
"ch047", "récit", "produit", "féculent", "grain", "grain"
"ch047", "récit", "produit", "féculent", "grain", "grain"
"ch047", "récit", "produit", "animal", "lapin", "lapins"
"ch047", "récit", "mets", "", "milan", "milans"
"ch047", "récit", "produit", "féculent", "orge", "orge"
"ch047", "récit", "produit", "végétal", "plante potagère", "plante potagère"
"ch047", "récit", "produit", "végétal", "potiron", "potiron"
"ch047", "récit", "produit", "végétal", "potiron", "potirons"
"ch047", "récit", "produit", "féculent", "seigle", "seigle"
"ch047", "récit", "mets", "", "soupe", "soupe"
"ch047", "récit", "produit", "animal", "volaille", "volailles"
"ch047", "récit", "produit", "animal", "volaille", "volailles"
"ch047", "questionnaire", "produit", "légume", "chou", "choux"
"ch047", "questionnaire", "produit", "végétal", "légume", "légume"
"ch047", "morale", "produit", "animal", "chair", "chair"
"ch047", "morale", "produit", "fruit", "fruit", "fruits"
"ch047", "complexe", "", "", "chou", "CHOU"
"ch047", "complexe", "", "", "", "caulet de Flandre"
"ch047", "complexe", "", "", "chou", "chou"
"ch047", "complexe", "", "", "chou", "chou"
"ch047", "complexe", "", "", "chou", "chou branchu"
"ch047", "complexe", "", "", "chou", "chou cavalier rouge"
"ch047", "complexe", "", "", "", "chou mille-têtes du Poitou"
"ch047", "complexe", "", "", "chou", "chou mœllier"
"ch047", "complexe", "", "", "chou", "chou navet"
"ch047", "complexe", "", "", "chou", "choux"
"ch047", "complexe", "", "", "chou", "choux"
"ch047", "complexe", "", "", "chou", "choux"
"ch047", "complexe", "", "", "chou", "choux"
"ch047", "complexe", "produit", "végétal", "chou", "choux"
"ch047", "complexe", "", "", "chou", "choux cabus"
"ch047", "complexe", "", "", "chou", "choux milans"
"ch047", "complexe", "", "", "chou", "choux rouges"
"ch047", "complexe", "", "", "chou", "choux-fleurs"
"ch047", "complexe", "produit", "végétal", "plante", "plante"
"ch047", "complexe", "produit", "végétal", "plante", "plante"
"ch047", "complexe", "", "", "", "plante potagère"
"ch047", "complexe", "produit", "végétal", "plante fourragère", "plantes fourragères"
"ch047", "économie_domestique", "", "", "chou", "CHOU EN RAGOÛT"
"ch047", "économie_domestique", "mets", "", "choucroute", "CHOUCROUTE"
"ch047", "économie_domestique", "ustensile", "", "baril", "baril"
"ch047", "économie_domestique", "ustensile", "", "baril", "baril"
"ch047", "économie_domestique", "ustensile", "", "baril", "baril"
"ch047", "économie_domestique", "ingrédient", "", "beurre", "beurre"
"ch047", "économie_domestique", "ingrédient", "", "bouillon", "bouillon"
"ch047", "économie_domestique", "mets", "", "bouillon", "bouillon"
"ch047", "économie_domestique", "produit", "animal", "bœuf", "bœuf"
"ch047", "économie_domestique", "ustensile", "", "casserole", "casserole"
"ch047", "économie_domestique", "ustensile", "", "casserole", "casserole"
"ch047", "économie_domestique", "produit", "carné", "cervela", "cervelas"
"ch047", "économie_domestique", "produit", "carné", "cervela", "cervelas"
"ch047", "économie_domestique", "", "", "chou", "chou"
"ch047", "économie_domestique", "", "", "chou", "chou"
"ch047", "économie_domestique", "produit", "végétal", "chou", "chou"
"ch047", "économie_domestique", "produit", "végétal", "chou", "chou"
"ch047", "économie_domestique", "mets", "", "choucroute", "choucroute"
"ch047", "économie_domestique", "mets", "", "choucroute", "choucroute"
"ch047", "économie_domestique", "mets", "", "choucroute", "choucroute"
"ch047", "économie_domestique", "mets", "", "choucroute", "choucroute"
"ch047", "économie_domestique", "", "", "chou", "choux"
"ch047", "économie_domestique", "", "", "chou", "choux"
"ch047", "économie_domestique", "", "", "chou", "choux"
"ch047", "économie_domestique", "ingrédient", "", "chou", "choux"
"ch047", "économie_domestique", "produit", "végétal", "chou", "choux"
"ch047", "économie_domestique", "produit", "végétal", "chou à grosse pomme", "choux à grosse pomme"
"ch047", "économie_domestique", "ustensile", "", "couteau", "couteau"
"ch047", "économie_domestique", "ustensile", "", "couvercle", "couvercle"
"ch047", "économie_domestique", "ustensile", "", "couvercle", "couvercle"
"ch047", "économie_domestique", "ustensile", "", "couvercle", "couvercle"
"ch047", "économie_domestique", "ingrédient", "", "cuisson", "cuisson"
"ch047", "économie_domestique", "ingrédient", "", "eau", "eau"
"ch047", "économie_domestique", "produit", "minéral", "eau", "eau"
"ch047", "économie_domestique", "ustensile", "", "eau", "eaux"
"ch047", "économie_domestique", "produit", "végétal", "feuille", "feuilles"
"ch047", "économie_domestique", "ingrédient", "éparco", "feuille de laurier", "feuilles de laurier"
"ch047", "économie_domestique", "ustensile", "", "fût", "fût"
"ch047", "économie_domestique", "ingrédient", "", "genièvre", "genièvre"
"ch047", "économie_domestique", "ingrédient", "", "genièvre", "genièvre"
"ch047", "économie_domestique", "produit", "éparco", "", "genièvre"
"ch047", "économie_domestique", "produit", "animal", "graisse", "graisse"
"ch047", "économie_domestique", "produit", "animal", "graisse", "graisse"
"ch047", "économie_domestique", "ingrédient", "", "graisse de rôti", "graisse de rôti"
"ch047", "économie_domestique", "produit", "carné", "jambon", "jambon"
"ch047", "économie_domestique", "ingrédient", "", "jus", "jus"
"ch047", "économie_domestique", "produit", "animal", "lard", "lard"
"ch047", "économie_domestique", "produit", "carné", "lard de poitrine", "lard de poitrine"
"ch047", "économie_domestique", "produit", "animal", " lard de poitrine fumé", "lard de poitrine fumé"
"ch047", "économie_domestique", "produit", "éparco", "", "laurier"
"ch047", "économie_domestique", "produit", "végétal", "légume", "légumes"
"ch047", "économie_domestique", "ingrédient", "", "morceau de bois", "morceau de bois"
"ch047", "économie_domestique", "produit", "animal", "lard", "petit lard"
"ch047", "économie_domestique", "mets", "", "plat", "plat"
"ch047", "économie_domestique", "ustensile", "", "plat", "plat"
"ch047", "économie_domestique", "", "", "", "plat maigre"
"ch047", "économie_domestique", "ingrédient", "", "poivre", "poivre"
"ch047", "économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"ch047", "économie_domestique", "ingrédient", "éparco", "poivre", "poivre en grains"
"ch047", "économie_domestique", "produit", "animal", "porc", "porc salé"
"ch047", "économie_domestique", "produit", "carné", "porc salé", "porc salé"
"ch047", "économie_domestique", "ustensile", "", "pot", "pot"
"ch047", "économie_domestique", "mets", "", "pot-au-feu", "pot-au-feu "
"ch047", "économie_domestique", "produit", "carné", "saucisse", "saucisses"
"ch047", "économie_domestique", "produit", "carné", "saucisse", "saucisses"
"ch047", "économie_domestique", "ingrédient", "", "sel", "sel"
"ch047", "économie_domestique", "ingrédient", "", "sel", "sel"
"ch047", "économie_domestique", "ingrédient", "", "sel", "sel"
"ch047", "économie_domestique", "ingrédient", "", "sel", "sel"
"ch047", "économie_domestique", "ustensile", "", "toile", "toile"
"ch047", "économie_domestique", "produit", "carné", "viande de bœuf", "viande de bœuf"
"ch047", "économie_domestique", "produit", "", "vin blanc", "vin blanc"
"ch047", "économie_domestique", "ustensile", "", "écume", "écume""Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch048", "récit", "produit", "légume", "plante potagère", "Plante potagère"
"ch048", "récit", "produit", "légume", "carotte", "botte"
"ch048", "récit", "produit", "légume", "carotte", "botte"
"ch048", "récit", "produit", "légume", "carotte", "botte"
"ch048", "récit", "produit", "légume", "carotte", "carotte"
"ch048", "récit", "produit", "légume", "carotte", "carotte"
"ch048", "récit", "produit", "légume", " chou de Bruxelles", "choux de Bruxelles"
"ch048", "récit", "produit", "légume", "chou de Bruxelles", "choux de Bruxelles"
"ch048", "récit", "produit", "", "aliment", "d'aliment"
"ch048", "récit", "produit", "laitier", "fromage", "fromages"
"ch048", "récit", "produit", "fruit", "grappe", "grappe"
"ch048", "récit", "produit", "légume", "légume", "légumes"
"ch048", "récit", "produit", "légume", "légume", "légumes"
"ch048", "récit", "mets", "", "nourriture", "nourriture"
"ch048", "récit", "ustensile", "", " panier", "paniers"
"ch048", "récit", "ustensile", "", "panier", "paniers"
"ch048", "récit", "produit", "fruit", "poire", "poire de beurré"
"ch048", "récit", "produit", "animal", "poulet", "poulets"
"ch048", "récit", "produit", "fruit", "pêche", "pêches"
"ch048", "récit", "produit", "fruit", "raisin", "raisin"
"ch048", "récit", "mets", "", "victuaille", "victuailles"
"ch048", "récit", "produit", "animal", "volaille", "volaille"
"ch048", "récit", "ustensile", "", "étal", "étals"
"ch048", "questionnaire", "produit", "", "produit", "produits"
"ch048", "morale", "", "", "", "pro- visions"
"ch048", "industrie", "ustensile", "", "panier", "PANIERS"
"ch048", "industrie", "produit", "", "achat", "achats"
"ch048", "industrie", "ustensile", "", " corbeille", "corbeilles"
"ch048", "industrie", "ustensile", "", " corbeille", "corbeilles"
"ch048", "industrie", "ustensile", "", "corbeille", "corbeilles"
"ch048", "industrie", "ustensile", "", "corbeille", "corbeilles"
"ch048", "industrie", "ustensile", "", "corbeille", "corbeilles"
"ch048", "industrie", "ustensile", "", "corbeille", "corbeilles"
"ch048", "industrie", "produit", "", "denrée", "denrées"
"ch048", "industrie", "produit", "fruit", "fruit", "fruits"
"ch048", "industrie", "produit", "végétal", "graine", "graines"
"ch048", "industrie", "ustensile", "", "panier", "panier"
"ch048", "industrie", "ustensile", "", "panier", "panier à vendange"
"ch048", "industrie", "ustensile", "", "panier", "panier de marée"
"ch048", "industrie", "ustensile", "", "panier", "panier à ouvrage"
"ch048", "industrie", "ustensile", "", "panier", "panier à anse"
"ch048", "industrie", "ustensile", "", "panier", "panier à claire-voie"
"ch048", "industrie", "ustensile", "", "panier", "paniers"
"ch048", "industrie", "ustensile", "", "panier", "paniers"
"ch048", "industrie", "ustensile", "", "panier", "paniers"
"ch048", "industrie", "ustensile", "", "panier", "paniers"
"ch048", "industrie", "ustensile", "", "panier", "paniers"
"ch048", "industrie", "ustensile", "", "panier", "paniers"
"ch048", "industrie", "ustensile", "", "panier", "paniers"
"ch048", "industrie", "produit", "", "", "provisions"
"ch048", "industrie", "ustensile", "", "ustensile", "ustensiles"
"ch048", "industrie", "produit", "animal", "œuf", "œufs"
"ch048", "agriculture", "produit", "légume", "carotte", "CAROTTE"
"ch048", "agriculture", "produit", "végétal", "carotte", "blanche"
"ch048", "agriculture", "", "", "carotte", "carotte"
"ch048", "agriculture", "produit", "légume", "carotte", "carotte"
"ch048", "agriculture", "produit", "végétal", "carotte", "carotte"
"ch048", "agriculture", "produit", "végétal", "carotte", "carotte de Hollande"
"ch048", "agriculture", "", "", "carotte", "carotte nantaise"
"ch048", "agriculture", "produit", "légume", "carotte", "carottes"
"ch048", "agriculture", "produit", "légume", "carotte", "carottes"
"ch048", "agriculture", "produit", "végétal", "carotte", "carottes fourragères"
"ch048", "agriculture", "ustensile", "", "pioche", "pioche"
"ch048", "agriculture", "produit", "végétal", "plante", "plante"
"ch048", "agriculture", "produit", "végétal", "plante", "plante-racine potagère"
"ch048", "agriculture", "produit", "végétal", "racine", "racine"
"ch048", "agriculture", "produit", "végétal", "racine", "racine"
